3258,4762,2,"Bruit et mauvaises odeurs.",4,"Satisfaisant, quelques délais."
3259,4744,5,"Personnel professionnel et souriant, top.",4,"Satisfaisant malgré petites attentes."
3260,4354,4,"Bon séjour, propreté au rendez-vous.",1,"Très mauvaise expérience, évitez cette compagnie."
3261,4837,5,"Hôtel cosy, petits-déjeuners excellents.",5,"Service haut de gamme, très satisfait."
3262,6035,2,"Mauvais service au restaurant.",1,"Annulation et aucun soutien."
3263,6949,3,"Séjour convenable, emplacement pratique.",3,"Correct, mais trop de monde."
3264,4439,5,"Expérience incroyable, je recommande vivement.",2,"Inconfort notable."
3265,2213,3,"Séjour convenable, emplacement pratique.",1,"Vol annulé, perte de journée."
3266,5075,2,"Installations vieillissantes.",1,"Situation cauchemardesque, évitez."
3267,1333,5,"Service irréprochable, cadre magnifique.",4,"Vol agréable, bonne organisation."
3268,4931,1,"Hôtel sale et dangereux.",3,"Moyen, pas mal."
3269,5409,2,"Problèmes de climatisation.",4,"Vol convenable, embarquement long."
3270,5989,2,"Équipements défaillants.",2,"Retard prolongé sans infos."
3271,3968,5,"Séjour incroyable, staff aux petits soins.",4,"Bon vol, service correct."
3272,1596,4,"Très agréable et reposant.",5,"Confort et ponctualité, parfait."
3273,4061,5,"Hôtel impeccable, service irréprochable et cadre agréable.",3,"Moyen, aucun luxe."
3274,2244,5,"Hôtel impeccable, service irréprochable et cadre agréable.",2,"Vol retardé, peu de communication."
3275,4911,4,"Très bon rapport qualité/prix.",3,"Moyen, service minimal."
3276,6266,2,"Accueil décevant.",4,"Satisfaisant, quelques attentes."
3277,853,5,"Personnel professionnel et souriant, top.",1,"Vol épouvantable, personnel impoli."
3278,3488,3,"OK pour une nuit, pas plus.",4,"Satisfaisant malgré un retard mineur."
3279,326,3,"Correct mais wifi instable.",5,"Confortable et rapide, top."
3280,5845,1,"Inacceptable, problème majeur.",1,"Vol épouvantable, personnel impoli."
3281,4103,1,"Conditions épouvantables, départ anticipé.",5,"Siège confortable et personnel souriant."
3282,3334,1,"Chambre ravagée et sale.",2,"Retard et bagages retardés."
3283,3722,5,"Luxueux, service irréprochable et attentionné.",2,"Mauvaise gestion des bagages."
3284,5640,5,"Un sans faute, je reviendrai.",2,"Pas assez d''informations durant le retard."
3285,4376,2,"Trop cher pour la qualité fournie.",2,"Retard pénible."
3286,3712,3,"Assez correct pour un court séjour.",4,"Bon vol malgré un léger retard."
3287,6159,3,"Hotel correct, prix un peu élevé.",1,"Aucun suivi après incident."
3288,5969,3,"Moyen, prestations limitées.",1,"Expérience calamiteuse."
3289,6119,2,"Plutôt déçu par le ménage.",3,"Moyen, siège étroit."
3290,6638,3,"Correct mais un peu cher.",4,"Très bien pour le prix."
3291,6707,4,"Séjour agréable, recommande.",2,"Pas assez d''informations durant le retard."
3292,5945,4,"Très bon hôtel, quelques défauts mineurs.",5,"Service parfait, équipage attentionné."
3293,3243,5,"Tout était parfait, service irréprochable.",1,"Expérience catastrophique."
3294,644,2,"Equipements vieillissants.",3,"Moyen, confortable pour court trajet."
3295,2917,1,"Hôtel sale et dangereux.",4,"Bon vol, service présent."
3296,4735,4,"Très satisfait, mais service lent au dîner.",3,"Assez correct."
3297,4822,5,"Chambre luxueuse, service 5 étoiles.",2,"Retard et mauvaise communication."
3298,1899,5,"Expérience parfaite, je reviendrai.",3,"Moyen, service minimal."
3299,3017,4,"Séjour positif, quelques retards de service.",2,"Retard et bagages retardés."
3300,4372,2,"Équipements défaillants.",3,"Correct mais serré."
3301,2934,3,"Correct pour une nuitée.",1,"Expérience désastreuse."
3302,3458,4,"Très bon hôtel, digne d''un 4 étoiles.",4,"Bon vol mais place serrée."
3303,538,5,"Service irréprochable, cadre magnifique.",2,"Retard important, mauvaise prise en charge."
3304,3589,1,"Horrible, je ne reviendrai jamais.",4,"Satisfaisant malgré un petit retard."
3305,2066,4,"Très bon, confort appréciable.",1,"Service désastreux, aucune organisation."
3306,5512,2,"Propreté et service à revoir.",3,"Passable, correct."
3307,4036,3,"Acceptable, emplacement pratique.",1,"Aucun service, très mauvais."
3308,407,2,"Problèmes de réservation non résolus.",5,"Service haut de gamme, très satisfait."
3309,3883,1,"Mauvaise expérience, pas de remboursement.",3,"Correct, mais trop de monde."
3310,3271,3,"Correct pour une nuitée.",5,"Confort remarquable, équipage pro."
3311,6398,4,"Très satisfait, mais service lent au dîner.",2,"Retard long, mauvaise communication."
3312,5847,4,"Bon hôtel, quelques petits défauts.",4,"Bon vol, service présent."
3313,2676,2,"Equipements défectueux.",3,"Passable, correct."
3314,4855,4,"Très bon hôtel, digne d''un 4 étoiles.",3,"Correct, service minimal."
3315,4068,2,"Propreté médiocre.",1,"Vol annulé, perte de journée."
3316,6735,2,"Installations vieillissantes.",1,"Vol horrible, bagages perdus."
3317,6884,4,"Très bon séjour, petit-déjeuner copieux.",3,"Vol correct pour le prix."
3318,1943,5,"Parfait du début à la fin, service exceptionnel.",1,"Vol horrible, bagages perdus."
3319,4333,5,"Service impeccable, chambres haut de gamme.",3,"Assez correct."
3320,4349,1,"Très mauvaise expérience globale.",2,"Restauration décevante."
3321,1909,5,"Expérience 5 étoiles, très satisfaisant.",5,"Confort et efficacité, top."
3322,3377,3,"Moyen, acceptable.",1,"Annulation et aucun soutien."
3323,1523,4,"Très bon séjour, recommande.",4,"Bon vol malgré un léger retard."
3324,591,5,"Chambre parfaite, literie de qualité, rien à redire.",5,"Équipage très pro, vol agréable."
3325,3598,1,"Hôtel sale et dangereux.",4,"Bon vol, personnel courtois."
3326,6004,3,"Correct pour un petit budget.",2,"Pas assez d''informations durant le retard."
3327,2880,3,"Correct, sans extrême.",4,"Bon vol, ponctuel."
3328,1622,5,"Séjour relaxant, spa et piscine parfaits.",5,"Voyage sans souci, service top."
3329,1895,3,"Conforme aux attentes.",4,"Vol standard mais agréable."
3330,1386,5,"Personnel professionnel et souriant, top.",4,"Satisfaisant, quelques turbulences."
3331,6789,4,"Très agréable, je recommande.",1,"Service inexistant, évitez."
3332,335,1,"Horrible, je ne reviendrai jamais.",5,"Confort remarquable, équipage pro."
3333,968,2,"Bruyant et peu propre.",2,"Retard pénible."
3334,1546,4,"Globalement satisfait, légère déception sur le room service.",3,"Correct, mais long."
3335,6521,2,"Mauvaise expérience sur certains points.",5,"Vol impeccable, service 5 étoiles."
3336,4141,1,"Mauvaise gestion, chambre inadmissible.",3,"Vol correct, confort moyen."
3337,6937,4,"Bon standing, quelques détails à améliorer.",3,"Correct, mais confort moyen."
3338,4055,2,"Installations vieillissantes.",3,"Moyen, service minimal."
3339,4715,4,"Bon établissement, service efficace.",2,"Retard pénible."
3340,2487,2,"Problèmes de réservation non résolus.",4,"Satisfaisant, petite attente."
3341,1048,2,"Confort insuffisant pour le prix.",5,"Confort et services irréprochables."
3342,5168,5,"Service irréprochable, cadre magnifique.",5,"Équipage top et service rapide."
3343,6985,3,"Séjour convenable, personnel correct.",2,"Retard et manque de communication."
3344,3325,3,"Correct, sans plus.",2,"Problèmes de bagages."
3345,5153,3,"Rien d''exceptionnel mais propre.",3,"Moyen, bruyant."
3346,763,1,"Salle de bain insalubre, à fuir.",2,"Retard et bagages retardés."
3347,1656,3,"Conforme aux attentes, rien d''exceptionnel.",1,"Annulation sans solution de rechange."
3348,72,2,"Équipements défaillants.",3,"Correct pour le prix."
3349,163,2,"Peu de services proposés.",5,"Équipage professionnel et attentif."
3350,251,2,"Problèmes de maintenance.",3,"Acceptable, mais serré."
3351,2404,2,"Mauvaise expérience sur certains points.",4,"Vol agréable, bonne organisation."
3352,1269,5,"Chambre luxueuse, service 5 étoiles.",3,"Acceptable, rien d''exceptionnel."
3353,4569,1,"Mauvaise gestion, chambre inadmissible.",5,"Expérience premium, service impeccable."
3354,2895,3,"Moyen, prestations limitées.",4,"Bon vol, je recommande."
3355,4794,1,"Chambre ravagée et sale.",4,"Bon vol, service rapide."
3356,2395,5,"Personnel chaleureux, prestations haut de gamme.",2,"Problèmes de bagages."
3357,6095,5,"Service impeccable, chambres haut de gamme.",3,"Siège étroit mais vol acceptable."
3358,4401,3,"Moyen, petit-déjeuner basique.",4,"Bon vol, léger retard mais service correct."
3359,1076,2,"Mauvaise odeur dans la chambre.",2,"Hôtesse impolie."
3360,5711,2,"Bruyant et peu propre.",1,"Annulation sans solution, très mauvais."
3361,2802,3,"Correct pour une nuitée.",2,"Problèmes de logistique."
3362,2277,4,"Très bon hôtel, quelques défauts mineurs.",4,"Bon confort, service correct."
3363,6404,2,"Bruyant et peu propre.",2,"Retard et bagages retardés."
3364,2189,3,"Assez bien pour une halte.",4,"Bon vol mais place serrée."
3365,2534,5,"Service haut de gamme, prestation excellente.",1,"Expérience catastrophique."
3366,2063,1,"Bruyant et mal entretenu.",3,"Moyen, pas mal."
3367,16,4,"Hôtel agréable, bien situé.",1,"Très mauvaise gestion, bagages perdus."
3368,222,4,"Bon hôtel, quelques petits défauts.",2,"Inconfortable et bruyant."
3369,1348,4,"Chambre confortable, bon emplacement.",5,"Voyage agréable, bon rapport qualité/prix."
3370,249,2,"Propreté à revoir.",2,"Restauration insuffisante."
3371,2990,3,"Hotel simple mais fonctionnel.",3,"Correct, pas de luxe."
3372,6774,5,"Personnel professionnel et souriant, top.",4,"Satisfaisant, bien organisé."
3373,5880,3,"Correct mais wifi instable.",4,"Vol agréable, bonne organisation."
3374,2863,5,"Personnel professionnel et souriant, top.",2,"Restauration décevante."
3375,6977,5,"Tout était parfait, service irréprochable.",1,"Annulation sans solution, très mauvais."
3376,3417,5,"Expérience sublime, excellent rapport qualité.",3,"Acceptable pour un court trajet."
3377,1558,1,"Pas d''eau chaude, pas de service.",4,"Bon vol, ponctuel."
3378,1529,2,"Accueil froid, prestations moyennes.",4,"Satisfaisant, quelques délais."
3379,6889,1,"Chambre insalubre et sale.",2,"Problèmes récurrents de logistique."
3380,1092,3,"Correct, sans extrême.",2,"Retard et mauvaise communication."
3381,4961,1,"Chambre ravagée et sale.",2,"Hôtesse impolie."
3382,646,1,"Salle de bain insalubre, à fuir.",4,"Bon vol malgré un léger retard."
3383,5513,2,"Problèmes de maintenance.",1,"Vol chaotique, aucune aide."
3384,5618,1,"Hôtel dangereux, propreté zéro.",1,"Vol chaotique et indigne."
3385,2468,3,"Hotel correct, prix un peu élevé.",3,"Moyen, sièges serrés."
3386,5503,2,"Pas à la hauteur des photos.",2,"Retard et manque de communication."
3387,2559,5,"Tout était parfait : propreté, service, emplacement.",5,"Ponctuel et confortable, parfait."
3388,5572,3,"Correct mais wifi instable.",4,"Bon vol, boissons limitées."
3389,432,1,"Hôtel sale et bruyant.",1,"Catastrophique, aucun suivi après incident."
3390,2844,3,"Correct mais un peu cher.",4,"Bon vol, service présent."
3391,915,2,"Propreté et service à revoir.",4,"Vol agréable malgré un léger retard."
3392,1906,5,"Service top, chambre impeccable et calme.",5,"Vol premium, excellent équipage."
3393,4161,1,"Immondices dans la chambre, ne pas y aller.",3,"Moyen, siège étroit."
3394,3226,5,"Service irréprochable, cadre magnifique.",2,"Peu d''informations durant le retard."
3395,2496,3,"Moyen, petit-déjeuner basique.",3,"Moyen, siège étroit."
3396,6650,1,"Hôtel sale, à dénoncer.",5,"Service excellent, vol confortable."
3397,1846,4,"Bon séjour, chambre propre.",5,"Vol excellent, très bon équipage."
3398,1682,5,"Hôtel de rêve, prestations haut de gamme.",5,"Service impeccable et ponctualité."
3399,6540,2,"Pas assez de personnel.",1,"Annulation et aucun soutien."
3400,3711,5,"Tout était parfait, service irréprochable.",3,"Correct pour le prix."
3401,1391,2,"Equipements défectueux.",1,"Très déçu, vol annulé sans aide."
3402,6207,5,"Hôtel cosy, petits-déjeuners excellents.",2,"Retard important sans explication."
3403,2211,2,"Propreté douteuse.",3,"Acceptable pour un court trajet."
3404,1764,1,"Très déçu, conditions inacceptables.",5,"Sièges larges et personnel efficace."
3405,4694,3,"Correct mais isolé.",3,"Correct, mais trop de monde."
3406,4705,1,"Expérience à éviter absolument.",2,"Problèmes d''organisation."
3407,199,2,"Propreté douteuse.",1,"Vol catastrophe : bagages perdus et service inexistant."
3408,3401,3,"Moyen, prestations limitées.",2,"Problèmes de bagages."
3409,6677,1,"Chambre sale, expérience très décevante.",3,"Correct mais serré."
3410,4450,5,"Séjour inoubliable, bravo à l''équipe.",4,"Satisfaisant, quelques attentes."
3411,2695,2,"Bruit la nuit, service lent.",2,"Retard important, mauvaise prise en charge."
3412,6021,1,"Très mauvais, à signaler.",5,"Parfait, rien à signaler."
3413,592,3,"Assez bien pour une halte.",2,"Retard et mauvaise communication."
3414,5954,4,"Bon rapport qualité/prix, recommande.",2,"Resto à bord médiocre."
3415,6033,4,"Très bon séjour, confortable.",5,"Vol excellent, équipage très pro."
3416,5789,3,"Assez bien pour une halte.",1,"Service client inexistant."
3417,1490,5,"Personnel professionnel et souriant, top.",2,"Personnel peu aidant."
3418,6597,3,"Moyen, prestations limitées.",2,"Peu d''informations et retard."
3419,4397,5,"Séjour incroyable, staff aux petits soins.",1,"Annulation et aucun soutien."
3420,3327,1,"Hôtel hors service, très mauvaise expérience.",3,"Moyen, manque de confort."
3421,6887,1,"Chambre inadmissible, très sale.",4,"Bonne expérience globale."
3422,4100,1,"Expérience honteuse, propreté insuffisante.",4,"Très bon confort."
3423,2878,3,"Acceptable, emplacement pratique.",1,"Annulation et aucun soutien."
3424,3156,4,"Excellent standing, petit bémol sur la carte.",5,"Vol excellent, très bon équipage."
3425,5520,3,"Correct pour une nuitée.",4,"Bon vol mais place serrée."
3426,1489,2,"Equipements défectueux.",5,"Vol confortable et efficace."
3427,1282,3,"Correct, basique.",4,"Bien mais bruit important."
3428,3555,1,"Hôtel hors service, très mauvaise expérience.",4,"Bien organisé, léger retard."
3429,5171,4,"Bon séjour, personnel professionnel.",4,"Satisfaisant malgré un retard mineur."
3430,47,4,"Très agréable, je recommande.",2,"Pas assez d''informations durant le retard."
3431,761,3,"Correct pour un passage court.",3,"Acceptable, rien d''exceptionnel."
3432,4770,5,"Service irréprochable, cadre magnifique.",5,"Service excellent, vol confortable."
3433,4323,3,"Hôtel moyen, rien d''exceptionnel.",1,"Aucun service, très mauvais."
3434,5622,4,"Séjour positif, quelques retards de service.",3,"Correct, pas de luxe."
3435,1276,3,"Conforme à la description.",4,"Bon vol, recommande."
3436,3671,4,"Très bon hôtel, digne d''un 4 étoiles.",4,"Bien organisé, léger retard."
3437,3464,3,"Acceptable mais peu chaleureux.",3,"Acceptable, siège étroit."
3438,5902,4,"Bon séjour familial.",5,"Service parfait, équipage attentionné."
3439,2671,1,"Hôtel sale et bruyant.",5,"Service impeccable et ponctualité."
3440,3534,3,"Correct mais isolé.",5,"Vol excellent, équipage très pro."
3441,1741,3,"OK pour une nuit, pas plus.",4,"Bon vol, service minimum."
3442,6522,5,"Chambre parfaite, literie de qualité, rien à redire.",2,"Retard prolongé."
3443,6832,2,"Peu d''aménagements.",5,"Sièges larges et personnel efficace."
3444,1312,2,"Problèmes d''eau chaude.",3,"Correct mais serré."
3445,1161,3,"Rien de spécial, standard.",3,"Correct pour le prix."
3446,5228,4,"Chambre propre et calme.",2,"Restauration décevante."
3447,6411,1,"Chambre infestée, très mauvais.",5,"Voyage sans souci, service top."
3448,5427,4,"Très agréable, je recommande.",5,"Vol premium, excellent équipage."
3449,5857,3,"Chambre correcte mais un peu petite.",5,"Service excellent, vol confortable."
3450,5460,5,"Vue magnifique, chambre spacieuse et propre.",1,"Aucun service, très mauvais."
3451,3505,3,"Correct, mais peu d''ambiance.",3,"Moyen, passagers nombreux."
3452,43,5,"Prestations haut de gamme et personnel attentif.",3,"Passable, correct."
3453,1856,1,"Chambre inadmissible, très sale.",2,"Retard pénible."
3454,884,4,"Bonne adresse, literie confortable.",2,"Vol stressant et mal organisé."
3455,4752,5,"Tout était parfait, je recommande sans hésiter.",4,"Satisfaisant malgré petites attentes."
3456,1788,3,"Correct pour une nuitée.",1,"Baggages perdus et aucune aide."
3457,2168,4,"Bon séjour, propreté au rendez-vous.",2,"Retard prolongé sans infos."
3458,2747,5,"Expérience 5 étoiles, très satisfaisant.",1,"Retard long et aucune aide."
3459,998,5,"Expérience 5 étoiles, très satisfaisant.",4,"Vol bien passé."
3460,5764,5,"Luxueux, service irréprochable et attentionné.",5,"Ponctualité et confort, top."
3461,6581,2,"Propreté douteuse.",3,"Correct mais serré."
3462,4896,4,"Bon hôtel, quelques petits défauts.",2,"Hôtesse impolie."
3463,4146,3,"Moyen, prestations limitées.",4,"Vol correct, service présent."
3464,1945,1,"Propreté déplorable et bruit constant.",5,"Service parfait, équipage attentionné."
3465,2026,2,"Accueil moyen et équipement dépassé.",2,"Restauration insuffisante."
3466,6942,3,"Acceptable mais peu chaleureux.",3,"Correct, mais long."
3467,6719,5,"Expérience incroyable, cadre et service top.",5,"Service impeccable et ponctualité."
3468,4842,2,"Bruit la nuit, service lent.",2,"Retard non expliqué."
3469,4832,4,"Très bon hôtel, digne d''un 4 étoiles.",1,"Baggages perdus et aucune aide."
3470,2622,2,"Problèmes de maintenance.",3,"Moyen, aucun luxe."
3471,237,5,"Un sans faute, je reviendrai.",5,"Super vol, personnel très aidant."
3472,6867,4,"Excellent standing, petit bémol sur la carte.",5,"Voyage agréable, bon rapport qualité/prix."
3473,2288,4,"Bon hôtel, quelques améliorations nécessaires.",1,"Expérience catastrophique."
3474,2,4,"Très bon confort, bon emplacement.",3,"Vol correct pour le prix."
3475,5983,4,"Chambre confortable, bon emplacement.",1,"Aucun accompagnement en cas d''incident."
3476,2621,2,"Mauvaise odeur dans la chambre.",5,"Confort remarquable, équipage pro."
3477,5069,3,"Assez bien pour une halte.",2,"Mauvaise gestion des bagages."
3478,939,3,"Hôtel moyen, rien d''exceptionnel.",2,"Vol retardé, peu de communication."
3479,1498,4,"Bon hôtel, service réactif.",3,"Moyen, aucun luxe."
3480,1169,3,"Assez bien pour une halte.",3,"Moyen, sièges serrés."
3481,1081,5,"Inoubliable, service cinq étoiles.",4,"Satisfaisant malgré un retard mineur."
3482,3005,3,"Hotel correct pour le prix payé.",5,"Vol excellent, très satisfait."
3483,827,5,"Accueil chaleureux, prestations de qualité.",1,"Service client inexistant."
3484,5100,5,"Séjour haut de gamme, prestations excellentes.",1,"Service désastreux, aucune organisation."
3485,6571,1,"Hôtel sale, fuite d''eau dans la chambre.",1,"Catastrophique, aucun suivi après incident."
3486,5156,4,"Bon rapport qualité/prix global.",4,"Satisfaisant, petite attente."
3487,1127,5,"Cadre sublime, prestations de grande qualité.",4,"Satisfaisant, recommande."
3488,5310,4,"Bon séjour, propreté au rendez-vous.",1,"Vol chaotique, aucune aide."
3489,381,2,"Personnel peu aimable.",2,"Retard et manque de communication."
3490,5111,2,"Problèmes d''hygiène récurrents.",4,"Satisfaisant, quelques attentes."
3491,730,3,"Hotel simple mais fonctionnel.",3,"Correct, siège serré."
3492,14,2,"Pas à la hauteur des photos.",2,"Inconfort notable."
3493,537,2,"Equipements défectueux.",4,"Très bien, service convenable."
3494,3845,1,"Très déçu, conditions inacceptables.",4,"Bon vol, je recommande."
3495,1146,1,"Très mauvaise propreté, infestation.",1,"Chaotique, aucune information."
3496,1208,4,"Très bon confort, bon emplacement.",5,"Voyage agréable, bon rapport qualité/prix."
3497,2866,3,"Hôtel correct, sans plus.",1,"Expérience désastreuse."
3498,6592,1,"Totalement inacceptable, nous sommes partis.",2,"Inconfortable et bruyant."
3499,569,3,"Moyen mais correct.",4,"Vol correct, dommage le retard."
3500,3332,1,"Expérience très négative, service inexistant.",5,"Vol excellent, très bon équipage."
3501,3181,5,"Service de qualité, petit-déjeuner excellent.",2,"Retard prolongé."
3502,150,1,"Hôtel hors service, très mauvaise expérience.",1,"Expérience déplorable, bagages abîmés."
3503,3802,4,"Séjour agréable, quelques détails à revoir.",2,"Restauration faible."
3504,5940,3,"Correct mais isolé.",3,"Correct pour un trajet court."
3505,5942,4,"Très agréable, je recommande.",2,"Retard non expliqué."
3506,6282,3,"Correct, mais rien d''exceptionnel.",4,"Satisfaisant, petite attente."
3507,2710,4,"Bon établissement, service efficace.",5,"Vol confortable et efficace."
3508,4751,1,"Propreté déplorable et bruit constant.",1,"Aucun accompagnement en cas d''incident."
3509,4503,2,"Equipements vieillissants.",1,"Vol annulé sans prise en charge."
3510,2910,3,"Correct, basique.",3,"Moyen, bruyant."
3511,6085,1,"Immondices dans la chambre, ne pas y aller.",3,"Standard, rien d''exceptionnel."
3512,3554,3,"Acceptable mais peu chaleureux.",3,"Correct, siège étroit."
3513,6886,1,"Chambre infestée, très mauvais.",4,"Satisfaisant, recommande."
3514,4059,1,"Pas d''eau chaude, pas de service.",1,"Vol épouvantable, personnel impoli."
3515,6006,5,"Vue magnifique, chambre spacieuse et propre.",2,"Problèmes de logistique."
3516,2378,5,"Parfait pour un week-end, calme et cosy.",3,"Acceptable pour un court trajet."
3517,1821,3,"Standard et correct.",4,"Bien organisé, léger retard."
3518,2050,1,"Hôtel sale, fuite d''eau dans la chambre.",3,"Assez correct."
3519,6990,4,"Très bon confort, bon emplacement.",2,"Problèmes au sol mal gérés."
3520,3640,3,"Correct mais wifi instable.",3,"Moyen, aucun luxe."
3521,1918,5,"Service de qualité, petit-déjeuner excellent.",3,"Moyen, aucun luxe."
3522,3213,5,"Hôtel charmant, déco soignée et personnel souriant.",1,"Vol chaotique et indigne."
3523,208,5,"Tout était parfait, service irréprochable.",5,"Sièges confortables et équipage souriant."
3524,3159,4,"Très bon rapport qualité/prix.",4,"Vol agréable, bonne organisation."
3525,4941,3,"Rien à redire de particulier.",1,"Expérience catastrophique."
3526,4795,4,"Bonne adresse, literie confortable.",3,"Correct mais sans extras."
3527,1362,1,"Très mauvaise expérience, chambre sale.",1,"Expérience terrible, vol chaotique."
3528,3255,5,"Prestations haut de gamme et personnel attentif.",4,"Satisfaisant, petite attente."
3529,579,5,"Expérience incroyable, je recommande vivement.",2,"Retard et bagages retardés."
3530,4681,5,"Chambre parfaite, literie de qualité, rien à redire.",5,"Équipage pro, service fluide."
3531,874,4,"Très agréable et reposant.",3,"Acceptable, siège étroit."
3532,6488,3,"Correct mais cher.",4,"Bon vol malgré un léger retard."
3533,5471,2,"Propreté et service à revoir.",1,"Expérience catastrophique."
3534,593,2,"Installations vieillissantes.",4,"Bon vol, personnel efficace."
3535,5456,5,"Ambiance chaleureuse, excellent petit-déjeuner.",5,"Service haut de gamme, très satisfait."
3536,4063,3,"Satisfaisant pour une étape.",2,"Restauration insuffisante."
3537,5019,1,"Pire hôtel jamais testé.",1,"Aucun support clientèle, vol à éviter."
3538,825,1,"Pire hôtel jamais testé.",4,"Bon vol malgré un léger retard."
3539,709,3,"Correct, rien d''exceptionnel.",2,"Retard prolongé."
3540,4542,1,"Très déçu, hôtel horrible.",2,"Retard et bagages retardés."
3541,2913,2,"Mauvais rapport qualité/prix.",3,"Correct mais serré."
3542,3079,3,"Hôtel satisfaisant pour le prix.",3,"Correct pour le prix."
3543,604,3,"Correct mais wifi instable.",2,"Retard et bagages retardés."
3544,4382,4,"Bon rapport qualité-prix général.",5,"Confort et efficacité, top."
3545,4722,3,"OK pour une nuit, pas plus.",3,"Moyen, beaucoup de monde."
3546,445,3,"Hotel correct pour le prix payé.",3,"Correct, siège serré."
3547,3203,1,"Très déçu, hôtel horrible.",1,"Vol annulé sans compensation."
3548,1263,4,"Très bon hôtel, personnel agréable.",1,"Expérience désastreuse."
3549,2021,1,"Hôtel sale et dangereux.",5,"Vol impeccable, rien à redire."
3550,4027,4,"Bon hôtel, quelques petits défauts.",1,"Expérience catastrophique."
3551,2813,5,"Tout était parfait, je recommande sans hésiter.",5,"Vol excellent, équipage très pro."
3552,4511,3,"Conforme aux attentes, rien d''exceptionnel.",2,"Bagages endommagés à l''arrivée."
3553,1627,2,"Chambre vieillotte, mauvaise odeur.",2,"Retard et équipements limités."
3554,3540,2,"Personnel peu professionnel.",5,"Confort et ponctualité, parfait."
3555,6433,1,"Chambre insalubre, plainte déposée.",2,"Vol stressant et mal organisé."
3556,3205,3,"Passable, standard.",1,"Expérience calamiteuse."
3557,2757,4,"Très bon hôtel, personnel agréable.",4,"Bon vol, service présent."
3558,4507,3,"Moyen, petit-déjeuner basique.",1,"Aucun support client, horreur."
3559,2142,3,"Correct mais isolé.",4,"Bon vol, ponctuel."
3560,3652,5,"Parfait pour les vacances, tout est pensé.",4,"Bon vol malgré un léger retard."
3561,1740,3,"Conforme aux attentes, rien d''exceptionnel.",1,"Expérience catastrophique."
3562,2131,1,"Expérience honteuse, propreté insuffisante.",5,"Équipage top et service rapide."
3563,3342,1,"Dégueulasse, pleine d''insectes.",3,"Standard, rien d''exceptionnel."
3564,4559,2,"Service insuffisant pour le tarif.",5,"Voyage agréable, tout bien organisé."
3565,2197,1,"Chambre insalubre, plainte déposée.",3,"Passable, correct."
3566,1429,5,"Luxueux, service irréprochable et attentionné.",3,"Vol correct pour le prix."
3567,5246,5,"Personnel aux petits soins, propreté parfaite.",5,"Vol excellent, très bon équipage."
3568,2368,4,"Séjour agréable, quelques détails à revoir.",1,"Vol annulé sans prise en charge."
3569,4311,1,"Dégueulasse, pleine d''insectes.",3,"Standard, rien d''exceptionnel."
3570,981,3,"Moyen, petit-déjeuner basique.",3,"Correct, service minimal."
3571,6609,4,"Hôtel agréable, bien situé.",1,"Très mauvaise gestion des incidents."
3572,835,3,"Correct pour un passage court.",2,"Problèmes au sol mal gérés."
3573,696,2,"Problèmes d''eau chaude.",3,"Standard, rien d''exceptionnel."
3574,95,3,"Rien de spécial, standard.",2,"Retard non expliqué."
3575,4701,1,"Expérience honteuse, propreté insuffisante.",4,"Très bien pour le prix."
3576,5139,4,"Bon séjour, chambre propre.",3,"Correct, mais confort moyen."
3577,5993,1,"Hôtel hors service, très mauvaise expérience.",5,"Voyage sans souci, service top."
3578,2520,2,"Petit-déjeuner décevant.",5,"Ponctualité et confort, top."
3579,4017,3,"Acceptable, emplacement pratique.",2,"Problèmes de bagages."
3580,975,2,"Service médiocre.",2,"Retard prolongé sans infos."
3581,1491,4,"Très bon hôtel, digne d''un 4 étoiles.",3,"Moyen, service minimal."
3582,773,3,"Assez correct pour un court séjour.",5,"Équipage top et service rapide."
3583,2561,2,"Installations vieillissantes.",2,"Restauration décevante."
3584,3726,4,"Très bon, confort appréciable.",5,"Super vol, personnel très aidant."
3585,3160,1,"Mauvaise expérience, pas de remboursement.",5,"Très bonne expérience, siège confortable."
3586,5354,1,"Personnel impoli et propreté absente.",2,"Restauration décevante."
3587,4544,1,"Conditions inacceptables, à éviter.",3,"Correct, services limités."
3588,692,1,"Propreté déplorable et bruit constant.",1,"Expérience calamiteuse."
3589,5904,3,"Satisfaisant, rien de spécial.",2,"Personnel peu aidant."
3590,1186,5,"Expérience sublime, excellent rapport qualité.",4,"Bon confort, service correct."
3591,557,5,"Chambre luxueuse, service 5 étoiles.",5,"Vol smooth, aucun souci."
3592,4555,4,"Très satisfait, mais service lent au dîner.",2,"Retard prolongé sans infos."
3593,3614,3,"Moyen, standard.",5,"Vol excellent, très bon équipage."
3594,239,1,"Très mauvais, à signaler.",5,"Expérience très confortable et ponctuelle."
3595,746,3,"Correct, basique.",5,"Parfait, rien à signaler."
3596,6353,2,"Trop cher pour la qualité fournie.",4,"Vol standard mais agréable."
3597,2012,2,"Propreté à revoir.",5,"Vol impeccable, rien à redire."
3598,3503,2,"Chambres mal isolées.",3,"Moyen, aucun luxe."
3599,4754,5,"Chambre luxueuse, service 5 étoiles.",5,"Siège confortable et personnel souriant."
3600,4447,3,"Hotel standard, correct.",2,"Vol retardé, peu de communication."
3601,70,4,"Très bon hôtel, digne d''un 4 étoiles.",2,"Retard long, mauvaise communication."
3602,3055,2,"Mauvais rapport qualité/prix.",2,"Retard prolongé sans infos."
