NUM_RESERVATION,NUM_VOL_ALLER,NUM_VOL_RETOURNER,ID_HOTEL,CODE,ID_CLIENT,DATE_RESERVATION,DEBUT_SEJOUR,DUREE_SEJOUR
5183,427840,388294,215,GRP,3856,2026-02-13,2026-09-01,27
5184,379183,474250,610,IND,1460,2026-04-18,2026-11-18,13
5185,388473,355202,623,GRP,636,2023-10-16,2026-07-03,19
5186,324976,292247,290,GRP,2840,2025-06-02,2025-11-25,208
5187,188486,346071,855,GRP,4196,2025-11-26,2026-06-22,61
5188,265248,453280,642,GRP,2892,2025-09-13,2025-12-31,308
5189,287295,206818,773,IND,4343,2024-03-23,2026-06-06,183
5190,145510,109359,525,GRP,4917,2023-08-13,2023-12-21,663
5191,432851,337773,345,GRP,1120,2023-03-26,2025-12-15,185
5192,97112,399398,66,GRP,1096,2025-03-13,2025-03-24,235
5193,313573,252026,903,IND,3299,2023-03-11,2026-02-24,75
5194,320257,367787,896,GRP,3806,2023-04-19,2025-11-05,104
5195,472086,340194,668,GRP,3855,2023-11-09,2026-02-24,182
5196,281512,242665,146,IND,158,2025-10-10,2026-05-14,222
5197,201090,238058,410,GRP,2403,2023-05-03,2023-05-07,919
5198,380373,169956,13,IND,105,2026-03-29,2026-12-21,4
5199,141879,416021,635,IND,1869,2023-03-01,2023-05-06,985
5200,207094,946,696,GRP,2746,2023-03-28,2023-06-06,695
5201,380895,324385,330,GRP,2349,2023-03-03,2026-09-10,104
5202,169420,378362,796,IND,2958,2024-03-01,2025-04-03,469
5203,103162,36555,474,IND,4935,2023-07-01,2024-01-13,863
5204,415623,323231,621,GRP,4436,2026-02-26,2026-12-04,24
5205,154894,361985,260,IND,4062,2024-03-04,2025-05-15,419
5206,21557,378435,792,IND,211,2023-06-09,2025-10-29,147
5207,357438,286846,567,IND,4720,2024-05-27,2026-05-27,164
5208,90640,242715,472,GRP,1643,2024-01-13,2024-02-22,929
5209,106280,311115,860,GRP,1609,2023-06-03,2026-11-25,23
5210,140203,12272,260,IND,481,2024-03-08,2024-06-02,721
5211,3825,312639,860,IND,1609,2024-08-09,2026-07-09,103
5212,65549,395897,792,GRP,1641,2023-08-19,2025-04-25,318
5213,92209,304203,182,IND,697,2024-06-10,2024-12-09,748
5214,25492,309821,715,GRP,2062,2023-07-10,2026-07-30,57
5215,20850,193876,838,IND,165,2023-10-06,2024-02-10,388
5216,318927,291846,380,IND,2942,2025-09-15,2026-02-08,56
5217,164117,404641,876,IND,2867,2023-01-07,2023-03-02,1023
5218,288253,158384,36,GRP,1586,2024-08-11,2026-05-13,200
5219,161034,303423,466,GRP,4480,2025-07-12,2025-08-13,410
5220,417956,113196,709,GRP,4102,2024-09-03,2026-06-26,104
5221,324436,282334,762,IND,46,2023-05-19,2026-04-07,153
5222,454945,158002,797,GRP,668,2025-11-16,2026-06-03,183
5223,57704,470737,889,GRP,1698,2025-10-09,2026-04-29,122
5224,116772,382334,656,GRP,1418,2025-02-01,2026-05-22,10
5225,112665,122671,86,GRP,302,2023-01-31,2023-06-06,562
5226,329050,250447,72,GRP,2002,2024-09-11,2026-04-24,116
5227,85664,407171,136,IND,3147,2023-10-18,2025-10-20,222
5228,21370,448811,174,GRP,3050,2023-12-29,2025-11-13,332
5229,38349,304832,271,IND,2863,2023-02-27,2024-09-10,515
5230,226071,433726,369,IND,326,2023-01-05,2023-01-15,1121
5231,183309,86349,748,IND,1429,2023-05-30,2023-07-08,99
5232,122998,39198,565,IND,1472,2023-05-06,2025-08-04,127
5233,366982,285060,4,GRP,899,2023-10-12,2026-03-07,37
5234,276270,277234,62,IND,4689,2025-05-06,2026-01-11,111
5235,284328,453370,72,GRP,2874,2023-11-22,2025-11-05,240
5236,65937,385692,707,IND,2299,2024-10-26,2026-08-21,4
5237,278948,454671,532,IND,4661,2023-10-29,2026-11-09,42
5238,466238,390458,31,GRP,774,2023-10-02,2026-07-29,105
5239,243462,389952,849,GRP,4849,2023-09-10,2026-01-31,59
5240,140309,378000,476,GRP,4097,2024-02-05,2025-09-28,146
5241,85565,196854,119,IND,3076,2023-01-22,2023-10-03,260
5242,306595,178095,301,GRP,2324,2024-06-27,2025-12-20,333
5243,374686,240453,347,GRP,1926,2026-01-13,2026-06-05,28
5244,400232,463581,21,IND,4081,2025-01-05,2026-02-17,40
5245,226709,407570,157,GRP,2159,2023-04-12,2023-04-20,967
5246,430139,244130,405,GRP,649,2024-06-04,2026-07-06,87
5247,178097,161253,804,GRP,3001,2024-09-03,2025-08-15,144
5248,92318,390153,140,GRP,1358,2026-02-24,2026-04-14,17
5249,223585,251443,57,IND,2438,2025-02-26,2025-10-26,293
5250,60164,277208,639,GRP,1456,2023-08-15,2025-09-20,215
5251,72199,466775,697,GRP,2711,2025-04-27,2026-03-11,238
5252,238267,418534,425,GRP,3026,2024-06-22,2026-10-20,59
5253,448212,290596,518,IND,4690,2023-03-29,2026-10-24,9
5254,278041,265383,852,GRP,2963,2024-11-26,2026-01-29,331
5255,215618,53787,861,IND,1773,2023-01-30,2025-11-12,68
5256,99109,129744,886,GRP,1726,2023-12-28,2024-11-27,82
5257,410081,402725,837,IND,11,2023-01-23,2026-05-24,196
5258,27644,461249,153,IND,1770,2024-06-25,2024-11-26,663
5259,327403,378429,917,IND,3498,2025-02-05,2026-03-06,159
5260,193868,373954,577,GRP,2779,2023-10-10,2023-10-15,887
5261,405855,177664,181,IND,3071,2023-01-08,2026-09-23,72
5262,188144,437979,776,IND,4518,2023-02-17,2024-11-28,394
5263,266257,440405,731,IND,539,2024-11-18,2026-02-28,17
5264,155165,315467,605,IND,4908,2023-04-01,2023-10-30,1068
5265,452688,186832,95,IND,4310,2024-11-04,2026-06-16,129
5266,81735,78024,849,IND,1845,2023-07-04,2025-10-20,369
5267,211345,9389,903,GRP,60,2025-07-18,2026-06-09,108
5268,458018,358242,227,IND,3647,2026-01-31,2026-02-19,104
5269,6488,409899,718,GRP,4467,2025-02-12,2025-08-10,309
5270,373509,341493,634,GRP,853,2025-11-12,2026-02-02,330
5271,278749,426256,204,GRP,2072,2024-02-26,2025-12-27,287
5272,14195,55267,455,GRP,667,2023-05-10,2024-05-01,125
5273,115181,67647,22,GRP,2751,2024-08-12,2024-11-20,571
5274,256594,256603,689,GRP,710,2024-01-23,2026-03-31,202
5275,401823,388122,598,GRP,441,2024-03-16,2025-12-31,331
5276,402636,275063,619,IND,301,2023-06-25,2026-04-04,171
5277,397812,330337,665,GRP,2475,2024-05-18,2026-01-10,252
5278,203250,125125,710,IND,4102,2025-12-19,2026-05-05,142
5279,312216,143419,217,IND,265,2023-01-28,2026-07-20,70
5280,43798,9029,107,IND,826,2023-07-25,2025-08-08,242
5281,154409,162772,865,GRP,194,2023-11-13,2024-02-02,768
5282,30014,407677,703,IND,4277,2026-01-27,2026-04-21,249
5283,63753,269413,159,GRP,1214,2024-08-14,2026-04-22,229
5284,427268,239795,349,IND,4778,2025-09-21,2026-03-30,64
5285,232013,400368,790,IND,2248,2023-05-04,2023-12-29,859
5286,26977,369862,473,IND,714,2024-02-04,2024-03-24,875
5287,457970,16824,232,IND,3061,2025-06-14,2026-05-17,219
5288,304779,382237,561,GRP,1719,2023-10-27,2026-01-01,220
5289,24015,451883,712,GRP,1611,2023-07-07,2025-12-31,321
5290,452603,451568,615,GRP,591,2023-07-23,2026-10-11,52
5291,446027,387268,830,GRP,4971,2025-05-23,2026-08-10,98
5292,120454,193383,116,GRP,4464,2023-02-15,2023-12-21,1063
5293,214600,301449,507,IND,4622,2025-08-11,2025-11-11,23
5294,422037,249905,511,IND,2543,2025-03-10,2026-02-06,241
5295,72436,321698,163,IND,4980,2023-02-14,2025-11-25,23
5296,303502,303479,145,GRP,545,2025-05-21,2026-02-22,258
5297,444632,398220,821,IND,4307,2023-11-12,2026-02-03,310
5298,40775,339757,296,GRP,4434,2023-02-12,2023-04-24,1193
5299,138015,110434,412,GRP,2251,2023-02-05,2023-03-05,599
5300,404802,314137,851,IND,3094,2023-01-01,2026-02-13,188
5301,286720,105028,448,GRP,950,2023-08-01,2026-09-18,24
5302,436913,387412,615,IND,3083,2025-11-11,2026-07-30,95
5303,306372,275391,659,IND,2575,2026-04-22,2026-07-14,169
5304,465524,320181,435,GRP,4400,2024-02-22,2026-02-25,282
5305,152463,472881,4,GRP,89,2024-01-31,2024-09-01,560
5306,391288,438461,113,GRP,3198,2025-12-08,2026-06-12,46
5307,321193,412072,44,IND,4701,2025-05-17,2025-11-23,319
5308,449135,393450,897,IND,4901,2024-03-27,2026-05-02,139
5309,182995,439799,382,GRP,1566,2023-02-18,2023-10-12,1045
5310,166142,386640,201,GRP,2272,2023-12-02,2025-09-27,49
5311,199803,468295,388,GRP,4740,2023-03-22,2023-08-06,859
5312,400154,23540,919,IND,1636,2025-06-29,2026-04-10,193
5313,251913,415866,322,GRP,2379,2024-05-17,2026-08-16,124
5314,401218,240623,86,GRP,2974,2025-07-21,2025-11-22,174
5315,305535,281670,602,GRP,4839,2023-12-28,2026-06-22,72
5316,396022,412737,470,GRP,4745,2024-01-28,2025-12-17,171
5317,59233,412701,871,IND,504,2023-03-20,2024-09-28,481
5318,187030,240518,88,GRP,655,2023-06-17,2026-01-06,83
5319,113506,446269,159,GRP,1626,2026-06-25,2026-08-05,24
5320,417087,241539,235,GRP,174,2024-03-03,2026-02-27,303
5321,44108,125551,70,GRP,3977,2023-01-10,2023-05-21,499
5322,324147,75886,32,IND,3905,2025-04-23,2026-03-13,238
5323,210979,4557,699,GRP,2515,2024-12-18,2026-01-23,11
5324,54134,396227,128,IND,2041,2026-01-02,2026-01-18,144
5325,180195,334636,322,GRP,3758,2023-05-06,2023-09-05,866
5326,391388,306455,34,GRP,1210,2023-10-13,2025-12-22,32
5327,302153,200277,59,IND,2258,2025-01-24,2026-11-25,18
5328,232230,254948,6,IND,541,2025-02-08,2025-07-17,213
5329,316846,407596,484,GRP,3244,2023-12-27,2026-12-11,15
5330,44869,473087,119,IND,4779,2023-12-19,2026-08-02,116
5331,230542,339828,816,IND,1764,2023-07-09,2024-02-21,1030
5332,226468,339235,601,IND,3039,2023-02-03,2025-05-20,430
5333,252141,473091,390,GRP,4159,2025-07-30,2026-11-22,8
5334,62070,384294,759,GRP,4727,2023-11-26,2025-02-20,376
5335,226259,97497,4,IND,882,2023-01-05,2023-05-21,647
5336,384548,429234,462,IND,2007,2025-02-25,2026-05-15,171
5337,217110,401672,689,IND,4820,2025-06-09,2026-02-17,285
5338,369344,303909,114,GRP,1754,2024-09-19,2026-02-05,313
5339,11911,72204,600,IND,2891,2023-04-30,2024-02-17,604
5340,93640,288926,672,IND,2166,2026-03-05,2026-03-14,9
5341,408432,440910,184,IND,3818,2024-01-04,2025-11-02,62
5342,32552,245942,465,IND,1202,2023-10-03,2025-07-05,171
5343,196204,433904,103,IND,2089,2023-09-03,2026-01-18,294
5344,412928,302887,523,IND,3074,2025-06-27,2026-07-10,79
5345,180451,430676,170,IND,1854,2023-01-01,2025-08-21,136
5346,132503,242126,776,GRP,4215,2025-11-30,2026-07-08,49
5347,326142,452145,505,GRP,4622,2025-04-21,2026-03-15,164
5348,227389,37226,785,IND,2986,2023-05-09,2025-02-08,647
5349,18312,289115,5,IND,541,2023-12-17,2024-08-11,650
5350,223512,183895,572,IND,2630,2023-03-07,2023-03-21,1069
5351,127673,436804,410,GRP,16,2023-01-18,2025-08-02,189
5352,354375,107140,401,IND,4994,2023-05-08,2026-07-10,81
5353,95525,69065,875,IND,19,2023-01-21,2023-06-08,985
5354,333190,190573,523,IND,2984,2023-04-07,2026-08-30,94
5355,19235,14152,66,GRP,1096,2025-06-05,2025-06-10,446
5356,256049,454647,656,GRP,4899,2023-12-29,2026-07-12,146
5357,355372,70147,289,IND,803,2023-03-20,2026-08-27,45
5358,468459,430828,696,IND,1199,2025-09-04,2026-07-31,93
5359,102156,199223,564,GRP,2095,2025-01-12,2026-03-09,130
5360,177810,367943,612,GRP,3034,2023-05-06,2024-01-10,775
5361,214600,239777,504,GRP,1833,2024-06-15,2025-11-11,345
5362,372434,412060,18,GRP,4881,2023-01-19,2026-05-04,98
5363,114952,235516,237,GRP,1629,2023-02-04,2023-06-16,278
5364,194564,32353,171,GRP,3723,2023-04-11,2023-06-24,588
5365,218253,313333,480,GRP,4203,2024-02-24,2024-07-01,811
5366,213095,56358,457,IND,4094,2024-06-05,2026-04-15,56
5367,125912,428204,409,IND,4604,2023-08-19,2025-03-27,417
5368,106089,422117,268,GRP,4458,2023-01-12,2023-09-26,997
5369,356211,434397,11,GRP,4248,2024-04-10,2026-06-30,168
5370,156474,10463,200,IND,1690,2024-12-29,2025-10-25,305
5371,74449,287238,358,GRP,1634,2023-09-20,2026-03-29,78
5372,77394,283547,875,IND,4095,2025-05-01,2025-06-17,137
5373,124450,10316,712,IND,2062,2023-02-14,2023-07-28,1053
5374,292756,247086,799,IND,880,2025-06-10,2026-04-11,33
5375,116748,40387,838,GRP,1815,2023-02-18,2023-10-20,12
5376,139575,52220,420,IND,2018,2024-04-24,2025-05-31,181
5377,368014,313548,420,IND,818,2024-08-20,2025-11-25,26
5378,124226,57445,614,IND,591,2023-11-24,2024-05-06,916
5379,344434,284858,346,IND,1295,2023-10-16,2026-08-27,115
5380,220746,282161,351,IND,809,2024-01-11,2024-09-03,574
5381,328987,211393,34,GRP,1420,2023-06-09,2025-11-24,295
5382,206453,266556,512,GRP,3773,2023-05-14,2025-08-16,457
5383,25655,206775,358,IND,908,2023-07-24,2026-10-10,34
5384,311900,136701,4,GRP,3867,2025-09-12,2025-10-21,316
5385,442705,280641,125,GRP,3505,2025-08-06,2026-05-20,168
5386,367075,239476,784,IND,534,2025-02-11,2025-11-25,53
5387,93604,247360,252,GRP,4319,2025-07-20,2025-12-21,106
5388,266659,459386,893,GRP,4148,2025-03-11,2026-09-04,83
5389,296570,208872,767,GRP,1205,2025-07-20,2026-07-18,57
5390,1507,381821,233,IND,3230,2023-10-01,2023-11-13,916
5391,465180,331484,705,IND,3682,2026-01-29,2026-04-03,142
5392,18406,287497,564,GRP,4308,2025-05-28,2025-08-14,74
5393,48080,291643,278,IND,2763,2023-04-16,2026-03-13,17
5394,425798,315010,767,GRP,2490,2023-11-20,2025-12-14,266
5395,222833,323588,345,IND,1305,2023-08-19,2025-11-14,319
5396,74013,74025,844,GRP,3771,2024-07-15,2025-01-06,36
5397,47116,303142,472,IND,1983,2023-11-21,2024-02-03,860
5398,240462,307255,156,IND,1214,2024-05-12,2026-01-02,85
5399,79500,365940,227,IND,743,2023-04-19,2024-05-14,766
5400,354369,435771,52,IND,4229,2024-04-10,2026-01-26,62
5401,342309,454112,266,IND,4295,2024-03-19,2026-07-27,136
5402,419354,297514,334,GRP,74,2023-10-15,2026-01-13,229
5403,3895,458387,583,IND,3837,2024-10-07,2025-03-04,333
5404,453124,441771,884,IND,4384,2025-08-17,2026-08-20,42
5405,251626,399295,266,IND,4193,2023-04-20,2026-10-24,31
5406,287794,225580,921,IND,1598,2024-02-18,2026-08-19,22
5407,310042,440824,203,IND,1747,2024-06-28,2026-08-23,30
5408,340260,297373,144,GRP,1353,2023-10-14,2026-08-01,102
5409,289100,199883,619,IND,3352,2024-10-17,2025-12-09,193
5410,253919,311421,591,GRP,4715,2023-01-23,2026-03-10,185
5411,78353,96234,193,IND,2076,2023-07-16,2023-12-25,880
5412,232801,392251,124,IND,642,2023-02-12,2023-06-21,1233
5413,164459,379413,602,IND,3850,2024-07-24,2025-03-10,444
5414,471065,131629,745,IND,1279,2024-05-01,2026-05-05,56
5415,40415,418032,707,IND,2299,2023-02-22,2023-04-19,1314
5416,327263,292640,466,IND,2922,2024-05-06,2026-04-12,10
5417,310513,326382,232,GRP,2547,2024-01-02,2025-12-05,280
5418,461105,292046,838,GRP,3037,2024-01-26,2026-06-23,11
5419,144337,226412,78,GRP,1115,2023-01-06,2024-01-01,834
5420,269311,266593,655,GRP,4408,2026-02-16,2026-04-10,29
5421,140078,241675,531,IND,469,2023-10-20,2024-06-22,875
5422,434410,375049,853,GRP,2965,2023-05-24,2026-10-13,61
5423,398262,65488,627,IND,727,2026-03-29,2026-08-06,118
5424,2741,382305,38,GRP,3777,2023-02-14,2024-06-08,785
5425,14167,258771,127,IND,3543,2023-12-04,2024-01-06,924
5426,126578,358860,601,IND,244,2024-03-24,2024-08-29,590
5427,115935,428798,694,IND,4952,2023-11-04,2025-03-12,297
5428,401746,246847,156,IND,3860,2025-03-10,2026-10-24,21
5429,12017,302314,372,IND,2163,2023-05-13,2023-10-10,929
5430,245117,114783,891,IND,2573,2024-08-22,2026-03-07,91
5431,196524,312885,484,IND,3410,2025-01-29,2025-02-04,290
5432,163607,289071,396,IND,1534,2024-02-26,2025-01-01,507
5433,95940,395273,602,GRP,2933,2023-01-01,2024-08-15,445
5434,118478,287018,406,IND,2615,2023-04-10,2026-07-10,59
5435,22843,348997,134,GRP,3004,2025-10-19,2025-11-30,32
5436,233322,259293,736,IND,3541,2025-08-04,2026-07-04,2
5437,413375,369764,363,IND,1870,2023-07-23,2026-06-14,114
5438,93393,319798,641,IND,4662,2023-02-21,2026-03-23,241
5439,106110,304529,277,IND,143,2024-12-22,2025-02-02,505
5440,67584,296868,531,IND,122,2023-06-25,2023-07-01,1142
5441,24729,312242,528,GRP,2422,2024-07-15,2025-04-19,410
5442,347834,298452,548,GRP,2841,2023-11-04,2026-01-21,69
5443,162034,46017,634,GRP,3639,2023-09-11,2025-03-11,389
5444,59399,363053,743,IND,733,2024-05-16,2025-05-05,455
5445,27924,111138,626,GRP,1281,2023-02-08,2023-02-26,1332
5446,397422,378698,92,IND,1413,2024-06-25,2026-03-19,42
5447,365907,120038,733,IND,1735,2024-10-04,2026-05-16,47
5448,222476,411864,350,GRP,4500,2023-03-07,2023-11-24,802
5449,420361,339776,367,GRP,326,2025-10-22,2026-05-07,63
5450,76143,86060,208,GRP,1679,2024-08-13,2024-09-23,483
5451,162438,384124,675,GRP,1269,2023-12-20,2026-04-24,160
5452,76998,193879,719,IND,3952,2023-01-03,2023-01-07,884
5453,267956,413455,518,IND,273,2024-06-17,2026-03-17,143
5454,76642,251675,203,GRP,2485,2023-02-05,2023-05-15,1099
5455,467085,367541,511,IND,4289,2025-09-16,2025-11-28,259
5456,330926,192597,209,GRP,1782,2024-12-30,2026-10-26,12
5457,464515,173595,755,GRP,984,2025-05-31,2026-03-30,166
5458,385503,404476,12,IND,2781,2026-03-16,2026-04-10,240
5459,333829,286299,153,GRP,1021,2026-01-24,2026-09-22,2
5460,15319,219846,517,IND,798,2024-01-19,2024-06-27,187
5461,189986,351153,172,IND,4425,2024-01-06,2024-11-01,553
5462,104331,327470,4,IND,4813,2024-12-16,2025-02-16,263
5463,415869,419030,239,IND,4862,2025-07-09,2025-11-12,410
5464,292411,373246,188,IND,1380,2025-04-29,2026-07-19,143
5465,353339,335495,90,GRP,2455,2023-07-04,2025-10-27,381
5466,272523,52012,562,IND,1632,2023-01-17,2026-01-06,339
5467,79674,341746,136,IND,3133,2025-02-21,2026-08-08,110
5468,60476,468443,739,GRP,4976,2024-04-22,2024-07-13,591
5469,273522,383792,188,GRP,1380,2023-12-31,2026-08-05,19
5470,43903,209416,368,IND,3018,2023-10-11,2025-02-28,106
5471,359725,355632,687,GRP,2725,2025-02-22,2026-03-31,28
5472,355202,289740,279,IND,3206,2025-07-18,2026-07-22,27
5473,433565,452528,840,GRP,1037,2023-11-19,2026-06-06,103
5474,238357,412649,550,IND,2113,2025-06-25,2026-11-24,19
5475,425816,65455,91,GRP,3914,2024-12-20,2026-04-07,180
5476,184296,201750,437,IND,4477,2023-03-31,2026-11-25,22
5477,63460,98167,176,IND,3426,2023-04-22,2023-08-22,177
5478,368761,302480,717,GRP,3173,2024-12-02,2026-07-18,163
5479,87976,219492,245,IND,4439,2023-06-25,2024-03-07,288
5480,190340,101807,116,GRP,4464,2023-01-29,2023-02-01,910
5481,432216,152382,847,GRP,2467,2025-01-10,2026-09-09,64
5482,52230,192587,410,IND,2109,2023-09-14,2023-12-25,731
5483,246563,449563,288,GRP,771,2026-03-02,2026-03-24,121
5484,134962,272301,507,GRP,1039,2024-09-14,2026-04-05,244
5485,445004,132768,723,GRP,183,2025-12-15,2026-02-25,86
5486,198492,165958,792,IND,4356,2023-03-07,2023-05-07,1234
5487,164263,241938,697,GRP,1804,2023-05-13,2024-01-09,665
5488,451311,473998,645,GRP,2026,2025-01-26,2025-11-10,221
5489,15871,438546,532,IND,4578,2025-06-21,2025-10-15,108
5490,100314,212771,288,IND,2898,2023-04-05,2025-01-30,198
5491,224284,472134,280,GRP,1461,2023-04-06,2024-01-14,823
5492,403682,328417,845,GRP,4645,2025-04-13,2026-05-23,65
5493,296854,66387,267,GRP,4583,2023-08-01,2026-05-08,13
5494,207339,254912,563,GRP,840,2023-02-26,2023-08-17,929
5495,391942,409257,37,GRP,2246,2025-09-01,2026-08-07,6
5496,315141,281901,657,GRP,2791,2025-09-03,2026-11-03,55
5497,428522,417890,743,IND,2257,2026-02-18,2026-06-23,168
5498,411452,331114,430,GRP,1757,2025-05-26,2026-06-26,35
5499,15634,408097,710,GRP,5001,2024-09-27,2025-03-13,297
5500,211834,368321,278,GRP,2916,2023-01-21,2023-07-22,861
5501,56483,111088,454,GRP,568,2023-06-27,2024-05-21,790
5502,140075,294522,93,IND,1910,2023-12-18,2024-05-19,883
5503,249660,115789,429,GRP,2756,2024-03-04,2025-11-25,262
5504,70861,304224,230,IND,3727,2023-06-13,2026-08-07,55
5505,200265,208157,351,GRP,227,2023-01-01,2023-02-16,1061
5506,384175,39208,276,GRP,1350,2024-02-17,2026-05-22,133
5507,325278,429299,277,IND,3834,2025-05-18,2026-02-07,203
5508,110803,474383,837,GRP,2923,2026-04-11,2026-07-09,19
5509,382874,357272,849,GRP,2019,2025-06-25,2026-06-20,94
5510,459796,464474,11,GRP,4446,2023-10-25,2026-02-09,181
5511,349598,157321,300,GRP,3359,2025-04-25,2025-12-30,330
5512,424217,373086,410,GRP,380,2023-04-02,2026-04-13,163
5513,94233,366343,794,IND,730,2023-11-09,2026-07-28,144
5514,316530,259016,647,IND,1535,2024-04-27,2026-10-14,48
5515,384561,256979,627,GRP,736,2023-02-10,2026-04-18,121
5516,276295,238899,311,IND,717,2025-07-10,2026-04-18,119
5517,158815,91558,560,GRP,3323,2023-08-24,2025-12-10,173
5518,80600,17861,224,IND,1873,2023-02-05,2023-07-08,691
5519,356375,340528,563,GRP,4228,2024-12-11,2025-11-07,15
5520,263850,358292,242,IND,2331,2024-12-26,2026-05-15,39
5521,288036,298396,593,IND,3533,2023-12-23,2026-07-31,49
5522,9903,409875,700,GRP,1407,2023-03-28,2025-05-17,278
5523,427682,145930,36,IND,947,2023-01-16,2026-05-05,51
5524,400775,271527,600,GRP,1076,2023-03-31,2026-06-22,43
5525,163584,425588,508,IND,2594,2023-09-08,2025-03-03,320
5526,417882,410106,409,IND,620,2025-09-26,2026-03-15,116
5527,966,286422,602,IND,4839,2023-06-16,2023-07-15,1051
5528,473907,52249,9,IND,1511,2023-12-06,2026-08-17,5
5529,423201,467354,19,IND,570,2024-09-15,2025-11-28,53
5530,277916,323890,16,IND,2645,2024-03-06,2025-12-20,123
5531,378073,298266,184,IND,79,2023-05-17,2025-12-18,248
5532,173680,236259,134,GRP,1729,2023-05-01,2023-06-02,1074
5533,74492,369356,631,IND,479,2023-09-18,2024-03-22,699
5534,17945,263141,40,GRP,753,2024-11-08,2026-09-12,88
5535,238709,442302,694,IND,4238,2025-01-04,2026-07-05,73
5536,76392,141665,626,IND,1922,2023-02-27,2024-06-26,693
5537,292193,422384,692,GRP,988,2025-04-20,2025-11-19,299
5538,284358,284338,603,IND,2483,2026-06-10,2026-07-16,80
5539,283990,373950,159,GRP,4048,2025-05-22,2025-10-23,167
5540,35018,102571,381,IND,631,2023-01-21,2023-02-13,1318
5541,270211,260108,623,IND,361,2025-02-07,2026-04-12,52
5542,173358,458605,226,GRP,2460,2023-07-31,2024-08-17,494
5543,300656,282101,660,GRP,4460,2023-07-15,2026-09-16,2
5544,204604,472564,627,GRP,4157,2024-11-08,2025-04-23,282
5545,108474,123977,717,IND,4017,2023-07-22,2023-08-09,288
5546,446196,408437,837,IND,3043,2025-08-15,2026-07-23,31
5547,299723,265808,155,IND,2936,2024-11-20,2026-06-09,36
5548,88735,471274,166,GRP,2446,2023-08-20,2024-03-11,789
5549,215339,309791,847,GRP,3587,2025-08-23,2025-09-06,427
5550,280014,327092,165,GRP,4361,2024-11-17,2026-10-06,62
5551,70775,398718,286,GRP,2470,2025-03-13,2026-08-22,125
5552,18297,159846,776,GRP,3377,2023-06-01,2023-10-17,41
5553,271303,357871,79,GRP,4719,2024-11-11,2026-12-04,11
5554,473743,85017,23,GRP,961,2023-10-04,2026-06-26,35
5555,289184,405751,533,IND,2660,2023-02-03,2026-10-31,9
5556,156918,98593,424,GRP,1705,2023-02-25,2024-05-17,323
5557,229506,308658,21,GRP,1033,2024-02-25,2025-04-18,615
5558,62459,304928,425,IND,4676,2026-01-08,2026-08-23,1
5559,147787,331579,185,IND,2221,2023-01-15,2023-01-16,1060
5560,310659,141780,838,IND,3912,2024-02-26,2025-11-15,108
5561,433954,332050,494,GRP,1488,2025-08-09,2026-07-01,166
5562,245092,456853,421,GRP,1256,2023-08-14,2026-05-26,123
5563,41266,453237,303,IND,1312,2023-01-15,2023-01-22,1064
5564,452593,405065,801,GRP,3306,2025-04-30,2026-01-22,124
5565,329817,236166,330,IND,1035,2025-08-11,2025-12-21,153
5566,210958,93742,545,IND,2315,2024-03-07,2026-07-13,95
5567,343220,357914,637,GRP,1352,2024-12-15,2025-11-23,267
5568,277671,347727,715,GRP,2912,2023-09-13,2026-03-30,38
5569,403642,416323,855,IND,1125,2025-06-28,2025-11-29,201
5570,199803,267786,389,GRP,4581,2023-03-29,2023-08-06,1020
5571,294237,246776,37,GRP,256,2023-09-07,2026-05-26,140
5572,206250,225880,58,IND,1915,2024-01-08,2025-09-29,137
5573,9253,473864,869,IND,4516,2024-11-01,2026-04-04,54
5574,164097,47448,137,IND,3103,2023-07-21,2025-05-26,26
5575,349912,350630,526,GRP,1635,2026-01-19,2026-11-09,46
5576,388749,388739,632,IND,2441,2025-08-15,2026-01-15,149
5577,47518,380113,109,GRP,2754,2024-12-24,2025-01-31,396
5578,226543,312166,169,IND,3371,2023-01-15,2023-02-26,1260
5579,221034,307616,752,IND,1032,2023-04-07,2023-04-08,1340
5580,425359,269881,352,GRP,227,2026-06-26,2026-07-20,148
5581,186970,46514,717,IND,501,2023-07-24,2024-04-04,807
5582,208169,444491,571,IND,4442,2024-11-19,2025-09-09,434
5583,111443,67085,368,IND,4857,2023-06-01,2024-04-27,501
5584,440139,354432,46,IND,821,2023-09-07,2026-08-10,51
5585,144968,433347,401,GRP,1410,2025-03-29,2026-08-14,137
5586,172624,334443,504,IND,1768,2026-03-01,2026-05-07,208
5587,299991,302565,674,IND,3854,2023-08-28,2025-11-30,164
5588,191887,20983,244,GRP,4092,2023-01-03,2023-01-30,981
5589,13971,237726,812,IND,2399,2023-01-01,2023-01-26,1289
5590,52370,29130,534,IND,149,2023-10-24,2025-03-02,313
5591,161919,130731,526,GRP,2637,2023-03-19,2025-03-04,402
5592,27235,303408,716,IND,4814,2024-01-03,2025-07-03,372
5593,54143,126780,705,GRP,2675,2024-06-06,2026-09-29,42
5594,403201,378310,251,IND,2132,2023-03-02,2026-07-30,61
5595,461690,416310,496,GRP,3545,2023-09-16,2026-07-14,124
5596,187449,373305,334,IND,3321,2023-01-28,2023-07-25,1249
5597,48192,355201,124,IND,2579,2024-10-25,2024-12-03,678
5598,218210,389852,653,IND,81,2023-08-10,2026-02-07,64
